Machine_ID,Temperature,Run_Time,Downtime_Flag
205,80.3214529829795,741.5526263974699,0
206,50.45985258083148,870.3266998814429,1
207,55.073577143301605,887.0114234795777,0
208,83.1750884554028,798.6846829325918,0
209,50.253079192310935,551.3684809997739,0
210,58.04040257087493,688.4374040123396,0
211,77.4366894683293,328.29232489579454,0
212,84.59475988463467,738.9163339799262,0
213,82.59806297513003,343.4026045914246,0
214,61.21346547302799,755.1596724081254,0
215,85.6089610673768,383.6785286031749,1
216,61.862454374840006,294.041040120176,1
217,66.26998490796339,332.22759211436596,0
218,87.32457025590121,201.5937081752562,0
219,82.48164495236074,774.9916942828241,0
220,92.4611705247089,785.9208392467033,0
221,82.88064461501716,611.9466799306076,1
222,78.41543016677358,329.09024084430695,1
223,54.683738391404624,266.8434700085518,0
224,68.38579015297168,215.3031731498296,0
225,63.26011838408627,332.5985415721766,0
226,62.19948216895418,912.6844279865173,0
227,98.65052773762227,393.2294733613454,0
228,69.65488623333802,483.4170617737725,1
229,94.60232775885567,284.2763875850666,1
230,81.55693129986315,377.88904379853625,0
231,89.74056517708243,615.3796566241641,0
232,75.1318546552596,686.2021464765221,1
233,78.84519423131795,396.2818513329688,0
234,74.6258846909432,246.18572738009377,0
235,59.76214938990223,512.8262953019189,0
236,86.12260576307526,387.36269674106734,1
237,64.03861812204279,375.64313858384156,0
238,51.21579832157269,967.8902421707642,0
239,82.27361479535838,693.0403887405793,1
240,58.85553397035245,645.5027545376768,1
241,97.02292921764572,532.6200828186575,1
242,97.69642885012937,543.1554667441154,0
243,95.74321951102243,632.7240030704647,0
244,68.50793501277222,757.1438456288857,1
245,50.77283082644337,761.7168769454636,1
246,96.41592812938626,337.35512616435966,0
247,71.40920741586572,600.0902016613015,0
248,98.33274095218349,529.5664760272816,1
249,98.18099885446264,896.4215730155073,1
250,92.650472773368,705.1351369747011,0
251,64.72244460347929,626.0032531327854,0
252,69.25488643009626,292.31571374313387,0
253,92.55683357584284,684.5103114587291,0
254,65.84610025781389,293.7631245441867,0
255,58.474637334304624,469.76526045260164,0
256,77.84006312291751,314.2735718514655,0
257,96.80773870803904,753.6589176194951,0
258,84.80148983374865,365.00169106892207,0
259,78.50305850446824,513.4874985504208,1
260,54.85882468853843,916.5398220950229,0
261,80.75036133495848,363.4531067191762,0
262,99.50269250521316,606.2440511670234,1
263,57.0042007618262,535.4173289328176,0
264,75.91648261818683,214.4992328365838,1
265,93.86865359639776,834.2064908582503,1
266,87.03843088771022,255.2367250516798,0
267,84.8507870497634,579.4040167815629,1
268,85.12420419935546,648.5426359511599,0
269,67.97455756098776,702.7411652916696,0
270,64.67959221322467,750.9053034463004,0
271,90.46805777392568,402.61790681817206,0
272,90.50566973395904,207.9830213267595,1
273,93.35361592900519,778.7549298839295,0
274,95.66202762782356,628.5252794780629,0
275,75.56711994304689,868.894162565799,0
276,75.07581473435998,857.1106903205555,0
277,89.91475894833876,874.6609342303066,0
278,82.49819653888827,588.0757279836321,0
279,85.09834386288517,466.9027166694925,1
280,89.78963347180505,833.246562073096,0
281,94.50026709087831,561.0352904234039,1
282,66.89975784257679,346.75375712274763,0
283,68.7791476319972,883.9792156491794,1
284,54.69909699204345,906.0479014178778,1
285,78.9140070498087,573.0478049121361,0
286,51.797113689837104,260.55978184783,0
287,73.27990090662301,510.260871933545,1
288,77.13223173537884,842.8301275700827,0
289,64.32706260641422,921.419222836983,1
290,79.54166302845053,362.77819399807663,0
291,51.52501249695247,253.5788896202172,0
292,51.86740943746072,901.8803625062709,0
293,91.13002803298292,511.5239511831002,1
294,68.00953207056314,633.4087714140505,0
295,56.35302563259424,974.4526496406071,1
296,76.11216300274022,253.25178233137828,1
297,88.49967765493054,718.6544059616765,0
298,60.791051374842155,259.2843380598937,0
299,81.14452379095002,500.3751427732003,1
300,54.2673732496884,843.0516361547574,0
301,52.58408605843039,546.7777862045075,1
302,76.5677315784074,997.7458831223603,0
303,77.03175608050532,647.2474279572817,0
304,81.87149507491033,456.9297221087628,1
305,86.30456668613309,376.0890607238025,0
306,98.79260397312673,480.41642742892947,0
307,75.81501741505977,498.02661900764065,0
308,66.1478236470623,254.9709421791688,0
309,89.75930973843518,495.65935954141855,0
310,63.54161256310371,571.39081579138,1
311,71.9485710352818,778.1902017910437,0
312,53.922819067113295,725.3835877772864,0
313,51.267537170772876,767.0125241833234,0
314,98.13242073389625,206.6909455014857,0
315,91.79900602561028,374.13391966442884,0
316,84.7987103046849,729.3474307198852,1
317,70.44764722071349,587.1914945437977,1
318,58.66471600354229,204.25078053467675,0
319,57.8218521335543,843.5957139454579,0
320,62.512144908229764,818.2476586322699,0
321,77.46133323530603,638.73533039485,0
322,85.72979613500311,253.1706606210177,0
323,83.00986883588656,813.2120396260677,0
324,63.99669484729714,666.9708701850911,0
325,97.7432640331597,825.5679817263673,0
326,86.89484583478843,801.3975939166723,0
327,77.71770262557004,842.4016575662697,1
328,80.5860373117176,614.4064531236999,0
329,70.9800031213895,312.259614554812,0
330,62.386549475057876,736.925978703751,0
331,67.79863393256308,696.3790280415765,0
332,87.89230552321845,793.8025497592697,1
333,50.719674431487796,335.9048048405882,0
334,55.80363202534581,355.98015992023136,0
335,52.30013210108764,912.3276137754627,0
336,52.03644011594851,799.9822387616566,1
337,92.77302920055035,926.5827909602583,0
338,85.18289296900119,806.9722569311366,0
339,73.70869145436626,677.7242447922415,0
340,54.89170803255007,723.3061896222989,0
341,74.58079375584163,911.3023391520079,0
342,73.67358853902829,663.0454036095524,0
343,58.66009349550076,705.91305946271,0
344,71.69258246189865,325.18137280288045,1
345,69.92523671986868,579.1369760928822,0
346,80.79250490261083,773.1176895664792,0
347,81.75468254338219,416.7541586530923,0
348,52.265200488602225,361.80334441962793,1
349,68.73063073132356,451.06144657953246,0
350,81.29299578571182,393.2005023942668,1
351,75.15681292900439,371.9301096291167,0
352,92.82449205941612,539.8806742944696,0
353,82.93468158094726,926.2708111068273,0
354,58.14672135407149,605.6477173909745,0
355,53.52843737002149,350.33630465225843,1
356,82.12096391031578,261.57733550469925,1
357,51.32556552708109,756.9249161103402,0
358,79.28877906367316,506.2390115491103,0
359,97.01151207124788,857.4647572682874,1
360,78.77370889379395,727.6086149126162,0
361,69.4084963103261,836.9931604330948,0
362,82.16441092211767,417.556831534759,0
363,72.91264452457582,753.8871379688464,0
364,77.28083946579675,411.249587754975,0
365,97.07324043882626,951.2547835602332,0
366,69.30513189003871,709.0994252266995,0
367,98.05952819119571,459.60944014027365,0
368,95.26753209780318,415.6094898338181,0
369,59.78955673946482,352.7412680573148,0
370,53.46806504375827,755.7127671149823,1
371,55.038900068871335,374.97249039834185,0
372,50.91109128257749,676.2426127419913,0
373,54.72214803779642,411.70802154028587,1
374,84.15033867081785,729.5751558350948,1
375,53.55943242301145,851.9517828324314,0
376,65.94878151468806,822.4201945157225,0
377,92.24376554847274,808.6810647446254,1
378,51.163596786791295,350.17792455380163,1
379,90.72342412944678,270.70795758761494,1
380,64.09273873867,759.1590627899085,1
381,55.90824138108281,494.67777103548104,0
382,84.83685826820754,545.8769811226778,0
383,81.4471423389942,224.91927423471284,0
384,93.87360067635265,407.6611594200393,0
385,86.75355219019428,226.94112309957123,0
386,90.17404651924244,903.3486180809981,0
387,64.10172862856533,394.7173465748244,0
388,58.87197718898614,645.8697356584064,1
389,87.53073758204292,231.18345652890434,0
390,90.3417369633632,733.4779130445264,0
391,99.52525710003366,458.4218766032751,0
392,70.63088384557133,918.3353495661327,0
393,68.60090428963916,910.4945511472287,1
394,88.82064803709984,460.2324946893982,0
395,67.0401770126509,920.7687165523743,1
396,96.53786628017824,996.9261387990231,0
397,92.9206375921506,860.3325312991584,0
398,71.44970136875092,875.8970782041832,0
399,87.54355338957487,399.2069888872719,0
400,87.72714370423412,661.361919086205,1
401,55.15619344179663,253.80473117389428,0
402,95.12764533397834,275.93434945733577,1
403,75.26261862239286,999.1140896266324,0
404,91.32287330538708,461.31139954072876,1
405,66.00248005153058,798.5471296390771,0
406,94.77616142481003,845.3320424214531,1
407,69.46008393670816,886.4186168057834,0
408,50.54188257401492,998.1026379217252,0
409,95.26909882096318,393.1971882054943,0
410,54.56433383930668,232.28066148775977,1
411,65.96568187952074,528.9532143956687,0
412,97.50309835254025,304.0645358631576,0
413,97.5303573468778,217.9407113296441,1
414,78.67189440616431,488.3414617131889,0
415,81.59186060848997,826.9906008601891,0
416,72.42227609891599,652.9445529800566,0
417,64.66053858490322,450.22239136828324,0
418,66.4332272684958,723.4736043941757,1
419,83.62592280385192,385.61454424704857,1
420,87.618726471884,211.50515685766803,0
421,89.57895218629243,811.4827091491419,1
422,89.48090713972769,698.9944678912073,0
423,54.560305152434516,809.8420996007679,0
424,74.72101523512907,231.15041335013248,0
425,52.877938000832216,869.6957022645217,0
426,77.47644411618677,695.6209600290426,0
427,72.07652506866884,650.7162805701121,1
428,94.38520913791498,699.6912384916252,1
429,67.54575062760394,891.5465974946912,0
430,55.853350821380296,669.5492052471257,0
431,57.149584102641796,664.7603039105435,1
432,88.07553158587362,992.5433256526127,1
433,80.91090316581305,805.3841336548544,1
434,55.05613380613951,553.8350443609082,0
435,54.20534030574987,765.9176000263421,1
436,85.048456572956,511.3843773534308,0
437,53.638150318209675,383.1003699867992,0
438,91.09300296451781,677.4815015102075,0
439,85.31211135782482,942.5456784911612,0
440,54.06743903209499,943.3116160123702,0
441,54.241885704259595,473.5242224843922,0
442,99.33197892505876,622.141972977356,0
443,68.71353978780601,369.30871885588897,1
444,68.53210735334454,996.5048875991067,0
445,90.63997836287513,984.8943262943486,0
446,97.36242886919294,719.6071437659579,0
447,99.30005319114355,843.5312477419787,1
448,87.66890926294708,772.08012902696,0
449,68.81297927654579,674.5265752315745,0
450,54.17503583493344,242.67839759111814,0
451,88.85734579637185,563.8114740421288,1
452,77.92021248679025,739.8290417339284,1
453,71.21110046234881,742.0252911069477,0
454,95.3177192547368,498.49809473790685,0
455,55.559874115307565,953.3535893264244,1
456,74.63125521454296,333.8856257894248,0
457,50.567682238370956,600.2875569724486,0
458,73.43303209970631,752.7071812406582,0
459,52.815163784091865,757.7086447134474,0
460,55.9408958134036,718.9111654150524,0
461,55.87631233885524,420.23057076148814,0
462,82.46051510580318,324.96525494929756,0
463,87.30224396327117,708.7522614613687,1
464,79.16843825485799,679.4416929115503,0
465,98.10862742372709,343.4848082313928,1
466,68.7435289761852,764.1113164564507,0
467,64.28560431409304,564.1375933869251,0
468,93.42995640947302,734.2084732825224,0
469,61.17979192597263,869.8936638161206,1
470,98.16112697203056,335.7827428615385,1
471,50.60772373449082,215.31589439746935,0
472,98.49394133538195,823.2820691166294,1
473,52.1579955975288,687.7579401220928,0
474,94.55715568490356,759.7116556976973,1
475,76.385055454315,870.5239799909141,1
476,99.64823980596502,842.2487478596004,1
477,53.68982823676994,968.7361175430598,0
478,77.69271422006604,628.7480630816946,0
479,98.46512678095495,590.7965061279243,0
480,76.15489220850745,521.5097599125841,0
481,81.46993190676312,322.9528342753636,0
482,84.78743444923086,658.085786305618,0
483,72.72705323838866,421.61001946078306,0
484,81.37790400420317,937.0460097703804,0
485,79.21571559615501,666.5526434216781,0
486,95.05790052454944,674.2721444064881,0
487,52.272319017072896,483.93972870160803,1
488,64.04815947961151,241.59148158216598,0
489,97.52057420382793,225.3950122983909,0
490,94.51318919454582,538.6681153225579,1
491,72.78283763928565,267.6523024777903,0
492,81.00662989007684,685.4775644321113,0
493,63.86905914905663,904.778404511726,0
494,59.40605798618807,906.3318532149777,0
495,73.18492024699911,727.2363281057859,1
496,67.66761140130264,368.98546517834484,0
497,79.1828055925436,890.3974650870977,0
498,53.88673184824924,908.8747482505665,0
499,98.71974038330833,357.32286796236696,0
500,99.31053722398013,789.9408686165418,1
501,84.90808570098726,429.2156391416984,0
502,76.80481831720601,842.1122498823437,0
503,65.47638081431639,997.7903199228822,0
504,90.68975098534743,224.02080426351426,0
505,84.23655862769397,917.8926926327455,0
506,58.130846967244565,698.1044268789265,1
507,95.54635922469213,978.7060953318569,1
508,91.12686214615846,572.0076140211421,1
509,97.4899956645962,877.910344457099,1
510,86.28597541941801,249.9152548786218,0
511,80.6707597967895,468.2232400626366,0
512,70.91215181453094,253.61323020096796,1
513,96.63642416770065,980.2745067832565,1
514,93.30319447502042,853.5791258174694,1
515,52.26093350530947,882.0379369967764,0
516,51.3183487248626,950.3721851471154,0
517,68.82316834390248,268.0827888958283,1
518,90.52766653909165,508.4780740106667,1
519,99.36380646574722,256.82791123520167,1
520,57.52084455517641,368.63448124002286,0
521,79.70653576760675,383.4926216301379,0
522,69.04454283155107,575.285768838063,0
523,98.49571989073016,414.84973396291406,1
524,92.10594615678544,280.7824854542089,0
525,91.91643523555689,333.9928712752862,0
526,73.43465798974852,317.8204508416727,1
527,70.74097511688326,978.4614383298386,0
528,63.670353596535314,807.4340055347789,1
529,52.81877483254635,974.2091722156496,0
530,93.23611881275266,551.7923892063268,1
531,90.64505045650388,422.6947853301253,0
532,99.98588366430653,838.6345577673493,1
533,99.83184185369527,461.0031344329174,1
534,77.77158528013138,439.5066989642786,0
535,88.44937075902553,386.0047937662649,0
536,97.23828649412141,303.7431825793883,0
537,92.48236953387058,405.1704488134128,0
538,62.36740508715988,484.25579877911014,1
539,72.52720676550467,739.1953665165843,0
540,56.45797075757475,250.05187377556126,0
541,97.70255136293612,368.4055517322744,0
542,80.308731722544,847.2189122333411,1
543,61.43214027517314,317.5375388670166,1
544,83.58503422029284,474.1161172180172,0
545,80.90641202289478,891.7271374865121,0
546,67.90813590164203,323.94024891475414,0
547,55.67787960998145,266.18946849455193,0
548,83.57865977963998,587.6303960640087,0
549,76.01538504518966,441.9356090228291,0
550,88.61591958678196,650.7266915870832,0
551,76.00817505559966,843.0439123867801,0
552,92.609075015927,309.7187905221945,0
553,77.59534193872427,664.559267643428,0
554,78.04689857676931,604.4070083118911,0
555,93.83268013291726,315.26302881055966,1
556,70.17414331061985,699.198788423186,1
557,56.70076142253204,418.91233428861733,0
558,51.43913381566695,590.26745483521,0
559,87.75686278368096,265.8178594216495,1
560,81.01547756767323,567.6672457708985,1
561,85.20398840496118,445.17077443425626,0
562,60.64820807544554,857.9049689482835,0
563,56.818573779338486,245.58298159789462,0
564,50.7272332833941,534.8858199346639,0
565,67.52937794032985,566.7451393051504,0
566,79.49588434273166,780.004861039295,0
567,69.61220225498661,659.4300600721688,0
568,71.87374610118646,733.7698697553449,0
569,95.20793472468742,821.6394285214049,0
570,67.41277335116501,889.762378926551,0
571,75.69947445799053,451.1003973779764,0
572,89.18265063705715,630.4181642911224,0
573,69.8271391160635,872.0864627513599,0
574,81.10433501139367,991.5609047720452,1
575,93.11818543733726,911.6154488350105,0
576,97.47603118288211,497.17381009950145,1
577,57.3536740464519,356.13321377492036,1
578,96.32938125807472,591.514029925271,0
579,74.6058146539769,793.3131614688338,0
580,62.91221941494792,594.0552566026381,0
581,72.95678781191307,586.5446906509349,1
582,99.00162876427385,870.5843368654405,1
583,74.63090469964348,489.12302325374907,1
584,66.43758051437541,887.8357398493165,0
585,81.67004271583629,525.4438407613789,0
586,62.00728093890965,462.58648454267154,0
587,53.7931664054332,563.1919289597593,0
588,56.44398609553246,809.9575669398947,0
589,56.40229194788862,300.80162229119543,0
590,57.595134675614716,357.1353726976139,1
591,56.94135863247051,961.1558605304735,0
592,82.04373724016074,340.3933019050859,0
593,59.09400421995724,654.1818543448437,0
594,67.28336416619317,663.4515733295502,1
595,94.8394204953006,591.6995696401958,1
596,73.69808201314362,715.7961988614549,0
597,83.37788692605136,383.8613806380947,0
598,58.61599356008149,642.1298142213986,0
599,59.61445094043354,497.7386041975177,1
600,52.043430813323944,729.3338077033512,0
601,58.44675315360823,312.97883469851956,0
602,63.92951695159793,656.701933471581,0
603,58.85052421383734,348.21628430665896,0
604,54.43512668785278,422.9144504920291,1
605,56.03179355503004,374.96784025886654,0
606,73.03893840163629,346.2702238950537,0
607,60.31668592028963,860.5687612485336,0
608,68.21349305240378,428.56605412871227,0
609,75.17086354274284,941.6990254915595,1
610,84.51974143146826,975.9412202761526,0
611,51.965606992054944,657.0083759496779,1
612,89.97051994545214,314.4008981325811,1
613,81.39501947454539,499.63859470366504,0
614,54.08795159744359,838.1858106785712,0
615,93.67893120533887,493.91258295765635,0
616,96.04362002659066,269.61377464223096,1
617,53.05389799274319,645.4279287425504,0
618,63.843882407360184,876.0966811968278,0
619,90.31006398965306,836.741109714802,0
620,87.41298451918291,340.0985121042826,1
621,59.226050967818864,738.2116915299733,0
622,60.467466166835514,376.4034107485177,0
623,68.5236051395691,374.5660276417378,0
624,74.22614925955106,899.2574186441482,0
625,80.9127385765148,399.73516219218413,1
626,68.44568197848862,410.597877214409,0
627,73.1267358066574,200.52271260903964,1
628,87.37354690668784,896.5352273004141,0
629,51.834160144529896,834.0758505673077,0
630,62.62184721720104,701.8631480725423,0
631,85.66747929422762,800.2126111510738,0
632,94.76034188435997,321.63885393959345,0
633,75.58387210578331,566.6588756700603,0
634,76.60567426326578,480.9755098790247,0
635,55.358600566988805,275.0212210056132,0
636,72.37061834117273,588.9043881719392,0
637,76.63086332275115,936.5917202741083,1
638,62.12352518173648,232.04729524055557,0
639,63.46216154746905,433.1687307950351,0
640,68.86420815523113,366.03274896456276,0
641,51.003559888886315,390.517322932557,1
642,66.10395827915892,926.7476415035002,1
643,60.572400349827234,574.4552433874321,0
644,66.37486760889573,573.0395303518551,1
645,55.98810659096256,808.4605139642258,0
646,94.52636403699475,323.5937632039406,0
647,79.67962267770244,589.8122832800407,1
648,83.95511595722448,543.9881712968478,1
649,89.45856193036691,677.5285524373248,0
650,74.92210994645286,999.6461626003509,1
651,54.34601440437118,815.5591152656376,0
652,76.85532709092739,518.2925624139418,1
653,79.34205590104395,862.0424418192375,0
654,87.2719737092165,336.56669064998414,0
655,71.58297731148397,224.3709490471681,0
656,56.37901513977819,363.55869797141844,0
657,64.18879528993622,472.3292448914077,0
658,68.15411481993175,608.4646059676479,0
659,82.29586206658007,692.1033124329599,0
660,78.53891523344559,928.4845737715374,0
661,67.80483629489231,607.8832076403662,0
662,99.32576243964898,601.0205157005835,0
663,80.28874096784436,240.19440785838572,0
664,61.86133958679972,227.92924212497906,1
665,55.089123631020186,640.9279695330977,1
666,57.642956959216605,550.5428905986756,1
667,62.29788641922541,871.3443159842388,0
668,58.03406866297779,328.54366776947614,1
669,59.32835120256529,219.9773296936397,0
670,64.25475843469235,559.2310143441007,0
671,58.66867976473774,389.982845401806,0
672,94.83827123132126,239.69149867106995,1
673,54.01168728308211,779.6786294781032,0
674,76.22556947851274,289.274399965798,0
675,70.51984134948307,686.6556000062174,0
676,99.11893084543033,424.8398001335113,1
677,55.60194510840262,338.7968402840176,0
678,69.89277995228709,503.801218335454,0
679,98.47352166376845,841.156620978363,0
680,93.27535629469901,513.6748615236581,0
681,90.85360354746399,800.6157193688446,0
682,62.895141352246995,300.38903743932053,0
683,58.54437936950329,818.2171357320633,1
684,83.43216099622154,389.5466599253189,0
685,96.46879945637929,741.9145039110982,0
686,77.83814465069649,652.625243872797,0
687,78.580634473495,943.3157737693499,0
688,63.998954683014205,509.85801438025123,0
689,88.47464665959684,252.93215106755235,0
690,59.35218742787617,215.32438844100233,0
691,66.18396182021218,861.4868487782024,1
692,71.27182193082083,619.7885101291457,0
693,75.38051893422275,820.1952414679594,0
694,62.12048662075401,387.54048000921176,1
695,55.74184123696018,476.06699641058697,0
696,80.53100212208163,224.08309776905514,1
697,64.43152766201278,969.1938596592897,0
698,79.06191107113061,734.2943253606508,0
699,57.718135763710116,946.564070207445,1
700,74.05700509274087,412.39712594325783,0
